101001,769158,13,145416000,动漫,尿布一族
101003,769184,13,51277000,动漫,泰山
101006,768787,13,7073000,动漫,地狱天使剧场版
101007,768790,13,773000,动漫,电梯一日ova
101009,769170,13,40478000,其他,女生寝室3诡铃
10101,108543,13,41149000,电视,玩偶特工第一季
10101,122590,22,,电影,夺宝奇兵1
101010,769169,13,48179000,其他,女生寝室2灵异校园
101011,769166,13,72887000,其他,谜踪之国3神农天匦
101012,769165,13,62503000,其他,谜踪之国2楼兰妖耳
101013,769164,13,76068000,其他,迷踪之国1雾隐占婆
101014,769163,13,37634000,其他,猫的复生
101015,769161,13,43273000,其他,离魂档案
101016,769160,13,54648000,其他,解剖教室系列之心尘
101017,769159,13,72907000,其他,诡案组
101018,769153,13,84873000,其他,短篇恐怖故事
101019,769152,13,55281000,其他,爱情呵你别开花
10102,108545,13,34539000,电视,以爱的名义
101020,768988,13,24843000,其他,鬼望坡
101021,768978,13,2942000,其他,红楼梦杀人事件
101022,768994,13,21935000,其他,三减一等于几
101023,768995,13,70294000,其他,伤心至死之万劫
101024,768996,13,302105000,其他,神仙也有江湖
101025,768997,13,5038000,其他,生死翡翠湖
101026,768998,13,38288000,其他,生死疑云
101027,768999,13,83287000,其他,失控
